index;x;y;z
732;-1.003322;-0.079968;-0.011211
733;-1.207616;-0.074359;0.000168
734;-1.092460;-0.066613;0.010107
735;-1.045008;-0.060563;-0.010343
736;-1.165179;-0.078572;-0.012643
737;-1.020636;-0.051195;-0.037222
738;-1.111222;-0.042446;-0.027163
739;-1.041758;-0.057334;-0.026917
740;-1.076920;-0.092463;-0.041566
741;-1.082561;-0.107966;-0.049299
742;-1.063462;-0.119601;-0.041610
743;-0.995109;-0.143037;-0.048083
744;-1.107373;-0.175214;-0.046541
745;-1.168363;-0.145248;-0.029458
746;-1.032337;-0.197382;-0.053418
747;-1.021498;-0.182977;-0.024728
748;-1.036221;-0.207372;0.027682
749;-1.065859;-0.223546;0.048484
750;-1.035656;-0.231072;-0.013765
751;-1.045722;-0.216897;0.045536
752;-0.975960;-0.251996;0.055984
753;-0.857462;-0.220369;0.078176
754;-0.963187;-0.233024;0.048441
755;-1.067324;-0.222482;0.073674
756;-1.001778;-0.214206;0.111135
757;-1.052098;-0.222190;0.061444
758;-1.034765;-0.219337;0.053488
759;-1.130305;-0.204377;0.032437
760;-1.079372;-0.144490;0.100438
761;-1.226952;-0.278375;-0.024916
762;-0.930817;-0.193394;0.029422
763;-0.992925;-0.251064;0.082678
764;-1.055021;-0.201552;-0.000629
765;-0.937402;-0.235320;0.069526
766;-1.043388;-0.149023;0.017559
767;-0.958294;-0.274796;0.137053
768;-0.984644;-0.216188;0.053202
769;-0.905736;-0.242992;0.109908
770;-0.932686;-0.216008;0.111617
771;-0.932576;-0.224386;0.145757
772;-0.953840;-0.251213;0.106831
773;-0.910332;-0.218549;0.075708
774;-0.942630;-0.237849;0.084888
775;-0.957720;-0.240219;0.111407
776;-0.920316;-0.237154;0.110665
777;-1.021865;-0.236771;0.066439
778;-0.947038;-0.225609;0.078458
779;-0.968281;-0.275174;0.127709
780;-0.914319;-0.260618;0.098256
781;-0.917207;-0.263016;0.044305
782;-0.857775;-0.218607;0.094654
783;-0.935605;-0.285108;0.148183
784;-0.922440;-0.252421;0.122569
785;-0.908976;-0.255553;0.088085
786;-0.865417;-0.245236;0.097576
787;-0.968421;-0.265801;0.126565
788;-0.863043;-0.284200;0.102400
789;-0.813234;-0.269896;0.111509
790;-0.809820;-0.302553;0.136455
791;-0.857407;-0.281187;0.062261
792;-0.814353;-0.255558;0.112822
793;-0.848451;-0.308699;0.104507
794;-0.836605;-0.277100;0.129699
795;-0.830657;-0.271272;0.101761
796;-0.780407;-0.268134;0.125804
797;-0.839365;-0.253976;0.165147
798;-0.756639;-0.256159;0.155957
799;-0.880788;-0.255339;0.126889
800;-0.715699;-0.277691;0.131229
801;-0.740823;-0.243627;0.123731
802;-0.741598;-0.239484;0.166413
803;-0.654856;-0.271328;0.127970
804;-0.798104;-0.279721;0.124933
805;-0.792198;-0.303947;0.140702
806;-1.109179;-0.232546;0.227115
807;-0.911024;-0.323734;0.080195
808;-0.808153;-0.221951;0.052770
809;-0.696447;-0.363862;0.148969
810;-0.849703;-0.278752;0.096074
811;-0.788398;-0.310257;0.061409
812;-0.723350;-0.252808;0.083862
813;-0.801381;-0.327695;0.081224
814;-0.790587;-0.293407;0.099964
815;-0.750056;-0.298530;0.028029
816;-0.780818;-0.304479;0.053260
817;-0.680749;-0.310790;0.105458
818;-0.726136;-0.313775;0.056205
819;-0.768645;-0.267039;0.097202
820;-0.803379;-0.313941;0.079804
821;-0.760698;-0.257328;0.098299
822;-0.781576;-0.313484;0.048909
823;-0.761700;-0.225747;0.079570
824;-0.776424;-0.302342;0.024548
825;-0.876688;-0.269592;0.068281
826;-0.816392;-0.276136;0.050148
827;-0.782651;-0.274058;0.067158
828;-0.894356;-0.233006;0.126407
829;-0.788363;-0.285610;0.066323
