index;x;y;z
243;-0.013549;0.022702;0.056251
244;-0.021599;0.032447;0.058798
245;-0.013077;0.022252;0.030932
246;-0.007168;0.003102;0.001613
247;0.017056;-0.032634;-0.049990
248;0.045956;-0.057833;-0.093131
249;0.065462;-0.068328;-0.127977
250;0.052432;-0.049457;-0.117230
251;0.026177;-0.010513;-0.067651
252;-0.006783;0.021470;-0.026374
253;-0.038739;0.048932;0.025459
254;-0.052238;0.056349;0.052372
255;-0.051390;0.042481;0.071892
256;-0.030503;0.020118;0.068584
257;-0.008507;-0.009374;0.060827
258;0.004842;-0.021604;0.052268
259;0.021018;-0.022019;0.036048
260;0.017825;-0.007268;0.039319
261;-0.009114;0.026690;0.061315
262;-0.019905;0.044171;0.063547
263;-0.018403;0.040328;0.036522
264;-0.013488;0.018127;0.005399
265;0.016379;-0.029030;-0.051657
266;0.045387;-0.062313;-0.095610
267;0.066031;-0.078293;-0.128273
268;0.050080;-0.061817;-0.116147
269;0.022934;-0.019263;-0.067029
270;-0.004832;0.015131;-0.027122
271;-0.031209;0.051180;0.025168
272;-0.044567;0.061088;0.052726
273;-0.046512;0.051421;0.070721
274;-0.030128;0.027703;0.069482
275;-0.008589;-0.006537;0.059587
276;0.001579;-0.021186;0.054392
277;0.007519;-0.013375;0.056222
278;-0.003443;0.001782;0.066452
279;-0.007657;0.015666;0.053258
280;-0.010361;0.019891;0.033768
281;-0.004210;0.015268;0.004641
282;0.016828;-0.000770;-0.028721
283;0.045183;-0.029963;-0.082655
284;0.061028;-0.051657;-0.112826
285;0.045650;-0.052263;-0.111082
286;0.027587;-0.036005;-0.080031
287;-0.006309;-0.003521;-0.031028
288;-0.031992;0.019450;0.004637
289;-0.045071;0.044633;0.042043
290;-0.044637;0.047293;0.059590
291;-0.030195;0.031752;0.067890
292;-0.015821;0.016663;0.068888
293;0.001782;0.001256;0.065568
294;0.012876;-0.000282;0.061427
295;0.001892;0.003088;0.061047
296;-0.011874;0.006868;0.053802
297;-0.009549;0.006816;0.032871
298;-0.004127;0.000718;0.009358
299;0.022020;-0.010653;-0.033642
300;0.038828;-0.024426;-0.069082
301;0.053411;-0.043592;-0.107669
302;0.053189;-0.043940;-0.114929
303;0.028867;-0.025446;-0.078815
304;-0.000243;-0.002918;-0.045530
305;-0.030289;0.021088;0.001937
306;-0.042718;0.034399;0.032236
307;-0.048421;0.035473;0.057122
308;-0.035060;0.024893;0.065160
309;-0.016161;0.015693;0.071243
310;-0.006610;0.011835;0.077019
311;0.000920;0.011905;0.077990
312;-0.006626;0.010814;0.072374
313;-0.003210;0.005468;0.047836
314;0.003057;-0.001466;0.022671
315;0.012742;-0.009401;-0.008262
316;0.024846;-0.018014;-0.038439
317;0.047673;-0.036186;-0.089247
318;0.056594;-0.048187;-0.117350
319;0.036276;-0.035559;-0.105131
320;0.023109;-0.014344;-0.067780
321;-0.011898;0.015354;-0.021102
322;-0.036307;0.029457;0.010038
323;-0.055245;0.034686;0.043187
324;-0.050445;0.028690;0.056162
325;-0.025927;0.014221;0.063429
326;-0.007320;0.005503;0.065478
327;0.007709;-0.001257;0.063696
328;0.012010;0.004541;0.059354
329;0.003051;0.010309;0.058570
330;-0.007251;0.016735;0.054849
331;-0.001363;0.014337;0.034055
332;0.002879;0.007355;0.009060
333;0.011422;-0.011276;-0.029271
334;0.023375;-0.031677;-0.061764
335;0.043441;-0.050192;-0.100897
336;0.050972;-0.048852;-0.108406
337;0.029015;-0.023535;-0.074834
338;0.006177;0.000247;-0.043684
339;-0.020293;0.023465;-0.003222
340;-0.036244;0.035126;0.026170
341;-0.042815;0.035591;0.055632
342;-0.028545;0.025707;0.060942
343;-0.010155;0.007408;0.060263
344;-0.004065;-0.000747;0.062485
345;0.002418;-0.005460;0.059762
346;-0.002927;0.002804;0.059067
347;-0.009626;0.017368;0.059586
348;-0.005981;0.024024;0.046153
349;-0.000523;0.011711;0.017071
350;0.006490;-0.002664;-0.012142
351;0.026526;-0.026351;-0.053970
352;0.041722;-0.040027;-0.086920
353;0.053011;-0.048250;-0.111207
354;0.039196;-0.037872;-0.098236
355;0.013030;-0.010811;-0.054875
356;-0.016019;0.009294;-0.020570
357;-0.036758;0.033726;0.025077
358;-0.041033;0.041706;0.047162
359;-0.032796;0.035113;0.060366
360;-0.020683;0.018614;0.064976
361;-0.011733;0.006856;0.073952
362;-0.004074;0.004655;0.073212
363;-0.007341;0.003247;0.062909
364;-0.005722;0.007945;0.058976
365;0.000632;0.007028;0.038426
366;0.002128;0.003284;0.017616
367;0.012418;-0.003203;-0.011779
368;0.028082;-0.014249;-0.043344
369;0.048393;-0.038340;-0.095141
370;0.061031;-0.053480;-0.123956
371;0.043229;-0.040175;-0.105687
372;0.016034;-0.020500;-0.070769
373;-0.018124;0.010786;-0.018493
374;-0.042537;0.030515;0.018829
375;-0.054580;0.042307;0.054075
376;-0.046641;0.038991;0.066844
377;-0.022002;0.024812;0.072305
378;-0.007301;0.009240;0.070474
379;0.011035;-0.007848;0.057245
380;0.014129;-0.006022;0.055069
381;-0.005063;0.020737;0.075921
382;-0.009106;0.023664;0.068370
383;0.001209;0.001148;0.014894
384;0.015961;-0.021076;-0.032021
385;0.032923;-0.036309;-0.073167
386;0.046707;-0.038907;-0.088459
387;0.050704;-0.030791;-0.093065
388;0.030670;-0.016709;-0.074177
389;-0.004861;0.002873;-0.037876
390;-0.032354;0.016542;-0.005032
391;-0.045275;0.029686;0.034376
392;-0.034267;0.026841;0.043626
393;-0.011646;0.011600;0.044040
394;-0.006781;0.001915;0.049445
395;-0.006946;0.000524;0.064074
396;-0.002344;0.010890;0.074958
397;-0.012159;0.025137;0.080576
398;-0.010243;0.024831;0.064315
399;-0.001273;0.003597;0.023409
400;0.007316;-0.015933;-0.008647
401;0.032047;-0.035364;-0.054849
402;0.053137;-0.042298;-0.083851
403;0.064237;-0.040548;-0.106656
404;0.040326;-0.030591;-0.095744
405;0.004244;-0.005618;-0.052993
406;-0.025939;0.014091;-0.014694
407;-0.047967;0.033483;0.025035
408;-0.045710;0.038578;0.042792
409;-0.032164;0.026034;0.054048
410;-0.023739;0.014409;0.063179
411;-0.015565;0.011301;0.081435
412;-0.006877;0.014171;0.088263
413;-0.001532;0.006917;0.063964
414;0.007433;0.001624;0.042961
415;0.005124;0.001712;0.027677
416;0.009575;-0.005595;0.003893
417;0.026583;-0.018243;-0.035688
418;0.046158;-0.031959;-0.077206
419;0.062352;-0.050346;-0.120839
420;0.049737;-0.047871;-0.119200
421;0.020049;-0.019333;-0.070959
422;-0.008958;0.007785;-0.031355
423;-0.040177;0.031692;0.012700
424;-0.053171;0.042326;0.040810
425;-0.055796;0.035464;0.062690
426;-0.036582;0.021184;0.070455
427;-0.009984;0.007180;0.069837
428;0.009941;-0.002769;0.060747
429;0.020993;-0.004106;0.055738
430;0.006555;0.008568;0.065101
431;-0.007992;0.018453;0.062544
432;-0.005492;0.020132;0.044753
433;-0.000298;0.005564;0.007672
434;0.009507;-0.011858;-0.026055
435;0.033776;-0.039158;-0.076707
436;0.051452;-0.053062;-0.107382
437;0.052406;-0.051065;-0.115875
438;0.040708;-0.029832;-0.089568
439;0.001949;0.005653;-0.039757
440;-0.020418;0.027006;-0.004250
441;-0.044750;0.042159;0.040134
442;-0.052700;0.040431;0.057802
443;-0.031363;0.021485;0.061535
444;-0.013466;0.006576;0.062307
445;0.002167;-0.006662;0.059625
446;0.014001;-0.011937;0.056090
447;0.008176;-0.001369;0.050350
448;-0.004723;0.017528;0.059883
449;-0.007205;0.025535;0.048373
450;-0.004392;0.016226;0.024239
451;0.004521;0.002167;-0.007582
452;0.015742;-0.014290;-0.036451
453;0.035190;-0.039874;-0.078993
454;0.044905;-0.051337;-0.101471
455;0.033245;-0.044413;-0.097226
456;0.017223;-0.024757;-0.064641
457;-0.003572;0.005935;-0.024448
458;-0.017437;0.024116;0.004607
459;-0.028524;0.038650;0.035571
460;-0.032172;0.036183;0.053871
461;-0.022517;0.019702;0.058085
462;-0.006660;0.003308;0.055795
463;0.000978;-0.006871;0.057053
464;0.005245;-0.006213;0.053461
465;-0.004808;0.002172;0.051826
466;-0.014292;0.015486;0.052958
467;-0.012981;0.026053;0.048162
468;-0.012327;0.025662;0.033607
469;0.000197;0.006370;-0.000874
470;0.017386;-0.014816;-0.031999
471;0.040942;-0.043405;-0.077636
472;0.052702;-0.054960;-0.101978
473;0.044144;-0.051218;-0.106685
474;0.031889;-0.033981;-0.084070
475;0.005614;0.001900;-0.036601
476;-0.015225;0.025338;-0.003155
477;-0.036546;0.044335;0.034885
478;-0.042896;0.043582;0.058276
479;-0.032231;0.029375;0.068411
480;-0.015626;0.012851;0.066195
481;-0.001480;-0.002869;0.068401
482;0.001867;-0.004308;0.070102
483;-0.012117;0.005653;0.073816
484;-0.016732;0.014343;0.067038
485;-0.004090;0.011317;0.035495
486;0.009212;0.002577;0.004915
487;0.020808;-0.006642;-0.024894
488;0.040061;-0.024088;-0.064823
489;0.061615;-0.051513;-0.116532
490;0.065584;-0.057578;-0.128856
491;0.033158;-0.032993;-0.086740
492;-0.000738;-0.004257;-0.044538
493;-0.033819;0.023593;0.002993
494;-0.046471;0.038765;0.034712
495;-0.054398;0.041496;0.061049
496;-0.039367;0.031298;0.068449
497;-0.014269;0.015316;0.070141
498;0.002200;0.002596;0.067123
499;0.018952;-0.009156;0.051898
500;0.008605;-0.002702;0.050767
501;-0.004052;0.015148;0.063390
502;-0.003142;0.021285;0.054313
503;-0.006261;0.013519;0.028465
504;-0.003158;0.004517;0.004184
505;0.019429;-0.024561;-0.050430
506;0.041999;-0.045129;-0.091581
507;0.060649;-0.060041;-0.122561
508;0.049030;-0.048540;-0.114525
509;0.025951;-0.015805;-0.066593
510;-0.006398;0.008126;-0.028428
511;-0.037400;0.036631;0.021044
512;-0.046455;0.044423;0.047341
513;-0.040210;0.039150;0.067079
514;-0.024107;0.020987;0.066930
515;-0.008881;-0.001546;0.064554
516;0.001938;-0.012117;0.058818
517;0.013203;-0.007040;0.055090
518;0.003285;0.011006;0.068561
519;-0.014566;0.029312;0.073587
520;-0.015530;0.030865;0.055923
521;-0.003894;0.007797;0.006788
522;0.021228;-0.022627;-0.046849
523;0.052760;-0.053702;-0.100248
524;0.066283;-0.061054;-0.120358
525;0.055326;-0.048654;-0.117067
526;0.028480;-0.027397;-0.085077
527;-0.013472;0.008670;-0.028110
528;-0.038755;0.032111;0.011362
529;-0.051865;0.051076;0.052316
530;-0.046303;0.045188;0.066383
531;-0.022523;0.019340;0.063513
532;-0.010160;0.003038;0.063929
533;0.003106;-0.013029;0.060838
534;0.014525;-0.008411;0.057649
535;0.004388;0.010798;0.071691
536;-0.008561;0.022967;0.071217
537;-0.006129;0.018723;0.039195
538;-0.002220;0.004503;0.006331
539;0.019241;-0.017044;-0.039684
540;0.043466;-0.036614;-0.079040
541;0.067401;-0.056292;-0.120208
542;0.060164;-0.052180;-0.118200
543;0.023683;-0.025973;-0.076104
544;-0.009998;0.000188;-0.037474
545;-0.036831;0.030077;0.011972
546;-0.043960;0.043133;0.038846
547;-0.041704;0.041911;0.061525
548;-0.028833;0.025925;0.064597
549;-0.011435;0.004333;0.066123
550;0.002378;-0.006127;0.060755
551;0.020939;-0.013191;0.044722
552;0.014333;-0.006884;0.044853
553;-0.006953;0.019613;0.060966
554;-0.017295;0.033566;0.063102
555;-0.015724;0.021495;0.032220
556;-0.007170;0.000837;-0.004084
557;0.027048;-0.029796;-0.057876
558;0.050778;-0.049420;-0.091658
559;0.062205;-0.061560;-0.121109
560;0.044773;-0.050039;-0.110014
561;0.018674;-0.013910;-0.061701
562;-0.012236;0.012729;-0.024105
563;-0.034352;0.043326;0.025970
564;-0.040619;0.049039;0.049879
565;-0.037731;0.036427;0.064510
566;-0.023402;0.016069;0.063030
567;-0.006867;-0.004348;0.063598
568;0.002463;-0.009932;0.062814
569;-0.001990;0.005281;0.076530
570;-0.011985;0.018887;0.084091
571;-0.012786;0.020000;0.058353
572;-0.000245;0.003664;0.016889
573;0.018217;-0.012633;-0.022834
574;0.041800;-0.025902;-0.058789
575;0.063978;-0.044888;-0.103658
576;0.068820;-0.053590;-0.124218
577;0.043466;-0.038869;-0.100809
578;0.009393;-0.014990;-0.063813
579;-0.024230;0.017313;-0.010440
580;-0.045974;0.034419;0.024807
581;-0.052810;0.041561;0.055217
582;-0.040289;0.032695;0.061800
583;-0.020454;0.015221;0.065848
584;-0.006234;0.005581;0.068089
585;0.018237;-0.005704;0.058972
586;0.025238;-0.005190;0.047654
587;0.000387;0.014008;0.063723
588;-0.013222;0.024323;0.066607
589;-0.015780;0.017347;0.040436
590;0.004922;-0.000964;-0.002231
591;0.031896;-0.031273;-0.061360
592;0.042687;-0.043618;-0.084923
593;0.052688;-0.048914;-0.103323
594;0.040879;-0.036977;-0.096658
595;0.019461;-0.010155;-0.058211
596;-0.010009;0.010657;-0.023201
597;-0.040597;0.032161;0.020607
598;-0.041295;0.037853;0.043152
599;-0.027769;0.027654;0.054447
600;-0.015477;0.010178;0.051902
601;0.000005;-0.005676;0.055639
602;0.008069;-0.010032;0.053924
603;0.017315;-0.004607;0.047238
604;-0.010112;0.023694;0.077789
605;-0.032053;0.052274;0.101585
606;-0.031154;0.045721;0.081718
607;-0.019782;0.009057;0.024844
608;0.015092;-0.031563;-0.041848
609;0.080809;-0.090824;-0.138373
610;0.107865;-0.104668;-0.177202
611;0.079223;-0.069517;-0.148343
612;0.042527;-0.026130;-0.097950
613;-0.014788;0.030272;-0.026975
614;-0.054384;0.060103;0.023616
615;-0.085306;0.075664;0.076673
616;-0.080916;0.066539;0.098382
617;-0.041493;0.027123;0.087941
618;-0.016456;-0.007196;0.070997
619;0.017726;-0.038021;0.049535
620;0.041271;-0.042648;0.032506
621;0.053457;-0.032567;0.012311
622;0.050330;-0.011762;0.003444
623;0.021347;0.017687;0.004727
624;-0.003857;0.031433;0.005236
625;-0.017122;0.031052;-0.002544
626;-0.019713;0.021950;-0.006782
627;-0.014653;0.000481;-0.012021
628;-0.012890;-0.018884;-0.017733
629;-0.000328;-0.036394;-0.023940
630;0.008428;-0.036805;-0.023964
631;0.009749;-0.015863;-0.003900
632;0.011014;0.003771;0.008503
633;0.014497;0.025846;0.018216
634;0.011515;0.028810;0.023545
635;-0.003180;0.025276;0.027724
636;-0.011889;0.011013;0.022757
637;-0.006191;-0.011995;0.006201
638;0.003914;-0.025361;-0.004729
639;0.006807;-0.026281;-0.007193
640;0.003334;-0.015211;-0.000814
641;0.002776;0.003785;0.009438
642;0.007626;0.014776;0.010334
643;0.011298;0.019552;0.007091
644;0.004196;0.016640;0.008910
645;-0.004636;0.005200;0.007627
646;-0.005966;-0.003635;0.006211
