index;x;y;z
470;0.000905;0.000521;0.003457
471;-0.000359;-0.000872;0.000735
472;-0.002189;0.001554;0.001749
473;-0.000464;-0.000338;0.003228
474;-0.000702;0.001650;0.000677
475;0.000175;0.003137;0.001054
476;0.001079;0.001301;0.002466
477;-0.000351;0.001024;0.005129
478;0.000615;0.000273;0.005161
479;0.000687;0.000333;0.003176
480;0.000287;0.001606;0.003935
481;0.000197;0.001590;0.001769
482;0.000600;0.001973;-0.001502
483;-0.000167;0.001893;0.001200
484;-0.003989;0.004025;0.004031
485;-0.000456;0.002325;0.005562
486;-0.002196;0.000426;0.001910
487;0.000853;0.000909;0.001623
488;0.001979;0.001296;0.003283
489;0.000995;0.001012;0.002859
490;0.002452;0.001116;0.001427
491;-0.000261;-0.004975;0.002923
492;-0.001174;-0.009513;0.007363
493;-0.002166;-0.031537;0.021089
494;0.001383;-0.060310;0.030281
495;-0.002163;-0.100418;0.044073
496;0.002499;-0.139885;0.055004
497;0.001440;-0.192450;0.077826
498;0.001172;-0.231869;0.099541
499;0.001374;-0.262935;0.127621
500;0.001916;-0.271156;0.145248
501;-0.000873;-0.261698;0.170772
502;0.001173;-0.247445;0.177630
503;0.000451;-0.228810;0.188418
504;-0.000938;-0.227308;0.189483
505;0.000291;-0.221908;0.194016
506;0.003300;-0.219867;0.198480
507;0.004120;-0.235584;0.177003
508;0.001069;-0.254044;0.176341
509;0.002016;-0.287241;0.165857
510;-0.001676;-0.311206;0.166286
511;-0.002181;-0.345479;0.207740
512;0.010561;-0.361159;0.225111
513;0.001274;-0.387874;0.219638
514;0.009220;-0.404450;0.243348
515;-0.006065;-0.424089;0.247784
516;-0.001982;-0.435235;0.238500
517;0.003818;-0.444790;0.269180
518;0.001202;-0.454829;0.285877
519;0.002069;-0.460851;0.300884
520;-0.001610;-0.452498;0.297210
521;0.007286;-0.464025;0.299188
522;0.025371;-0.482083;0.329323
523;0.007434;-0.490810;0.333361
524;0.009245;-0.492846;0.324133
525;-0.012078;-0.491939;0.326513
526;0.014924;-0.488902;0.339432
527;-0.011832;-0.491619;0.313460
528;-0.001389;-0.525434;0.287882
529;-0.018664;-0.470575;0.409871
530;-0.007760;-0.500807;0.302205
531;0.006960;-0.505630;0.311870
532;0.048665;-0.508438;0.276068
533;0.011733;-0.491589;0.289133
534;0.011895;-0.499077;0.320606
535;-0.002279;-0.516123;0.262226
536;-0.014957;-0.513596;0.306296
537;-0.007101;-0.481361;0.311361
538;0.023563;-0.469274;0.348554
539;0.014440;-0.473486;0.339648
540;-0.034849;-0.496363;0.348459
541;0.013867;-0.488371;0.351818
542;0.036566;-0.434214;0.315852
543;-0.034021;-0.395413;0.278270
544;0.030382;-0.385321;0.299274
545;0.027070;-0.314555;0.218596
546;0.027759;-0.296803;0.210278
547;0.047195;-0.297354;0.103153
548;0.019415;-0.306368;0.140687
549;0.002569;-0.301096;0.254428
550;-0.079205;-0.317194;0.184592
551;0.026771;-0.385439;0.114235
552;-0.017780;-0.362340;0.197733
553;-0.014767;-0.379016;0.204269
554;0.010276;-0.396518;0.223216
555;0.043468;-0.439491;0.263528
556;-0.009805;-0.336590;0.322741
557;-0.013937;-0.377032;0.221085
558;-0.045976;-0.371270;0.323713
559;-0.120673;-0.344616;0.398554
560;-0.044156;-0.407973;0.342737
561;0.009220;-0.442224;0.225833
562;0.069365;-0.505706;0.181550
563;0.173367;-0.529861;0.151143
564;0.168820;-0.570428;0.290536
565;0.088557;-0.596866;0.207958
566;0.035751;-0.359471;0.199476
567;-0.155763;-0.521396;0.336580
568;-0.156192;-0.510877;0.383135
569;0.015028;-0.477493;0.374414
570;0.017219;-0.376650;0.347176
571;0.051239;-0.418736;0.332419
572;-0.031338;-0.513205;0.296137
573;-0.064290;-0.538546;0.260889
574;-0.037599;-0.440216;0.368260
575;-0.053991;-0.433333;0.302651
576;-0.054079;-0.480975;0.356642
577;-0.017772;-0.491831;0.321002
578;-0.038013;-0.453873;0.373388
579;-0.009499;-0.458736;0.294271
580;-0.001429;-0.458765;0.360377
581;-0.030936;-0.473592;0.319705
582;-0.003683;-0.483816;0.363912
583;0.038037;-0.489940;0.314956
584;-0.002364;-0.510250;0.341344
585;0.019442;-0.528444;0.264848
586;-0.003463;-0.462599;0.374773
587;0.061470;-0.481830;0.344314
588;0.050628;-0.486476;0.314716
589;0.041457;-0.503309;0.235146
590;0.020660;-0.491562;0.349785
591;0.046717;-0.437759;0.351442
592;0.091257;-0.476441;0.304422
593;-0.000475;-0.469222;0.345432
594;0.006977;-0.507510;0.365464
595;0.000543;-0.432491;0.438806
596;-0.038708;-0.450521;0.198005
597;-0.005350;-0.465028;0.386013
598;-0.005050;-0.445620;0.359481
599;0.007931;-0.413358;0.347019
600;0.015458;-0.411754;0.383669
601;0.015376;-0.399247;0.410440
602;0.025943;-0.504075;0.422423
603;0.004430;-0.447956;0.355141
604;0.001895;-0.528363;0.387581
605;-0.044492;-0.455188;0.377295
606;0.000909;-0.470266;0.250145
607;0.021751;-0.490546;0.303288
608;0.009147;-0.518632;0.310903
609;0.032502;-0.444996;0.339421
610;-0.018323;-0.469238;0.317253
611;0.089320;-0.405682;0.247762
612;-0.032829;-0.188323;0.182975
613;0.018211;-0.121048;0.193339
614;-0.005151;-0.110721;0.155942
615;-0.000895;-0.033699;0.052634
616;0.003819;-0.036758;0.058540
617;0.025716;-0.000193;0.049036
618;0.017290;0.028766;-0.058097
619;-0.034678;0.007797;-0.012857
620;-0.017924;0.001235;-0.111378
621;-0.014590;0.059871;-0.055381
622;-0.017084;0.080530;-0.135427
623;-0.045560;0.045877;-0.191467
624;-0.003698;0.076493;-0.134488
625;0.001195;0.104607;-0.187780
626;-0.018344;0.082046;-0.208688
627;-0.025674;0.065803;-0.186466
628;-0.028410;0.068768;-0.123529
629;0.043118;0.084745;-0.113549
630;-0.044682;0.085138;-0.160713
631;0.041120;0.099742;-0.052469
632;0.068505;0.097142;-0.056507
633;0.038907;0.107657;0.011920
634;-0.003129;0.187272;-0.074144
635;-0.067527;0.103458;0.249633
636;-0.048011;0.157269;0.079439
637;-0.067465;0.156906;0.125471
638;-0.086404;0.056552;-0.191856
639;0.009480;0.258165;-0.036731
640;0.025607;0.037339;-0.119768
641;0.040384;0.164179;0.198274
642;0.016218;0.068836;-0.215563
643;0.100234;0.123396;0.045745
644;0.109076;0.037023;-0.266748
645;-0.010097;0.165080;-0.052365
646;-0.025923;0.156155;-0.166202
647;-0.004678;0.028742;-0.053097
648;0.017319;0.084419;-0.021863
649;-0.048329;0.064524;-0.039081
650;-0.025216;0.070781;-0.085691
651;-0.036689;0.109203;-0.099068
652;0.025830;0.077150;-0.137230
653;0.017032;0.082998;-0.109460
654;0.008821;0.110572;-0.051103
655;0.015750;0.103979;-0.021979
656;0.014715;0.086441;-0.101473
657;0.018566;0.110615;-0.064867
658;0.025046;0.089905;-0.059277
659;0.016629;0.143335;0.025621
660;0.074829;0.103673;-0.071302
661;0.000959;0.109145;0.025961
662;0.065626;0.057435;-0.130651
663;0.011600;0.122210;-0.125267
664;-0.021926;0.108204;-0.048211
